P,v,physics_mean,physics_var,baseline_mean,baseline_var
214.6218487394958,273.109243697479,220.41349111124248,0.02413041457636626,222.96359315057708,15.46816312551925
217.98319327731093,273.109243697479,220.59613894839066,0.02373188820937982,222.9731411595805,15.466344869807026
221.34453781512605,273.109243697479,220.81535727414317,0.02308355537545505,222.98893973840077,15.464216317232806
224.7058823529412,273.109243697479,221.07395016329824,0.022195758173274505,223.01034201830768,15.46188175723893
228.0672268907563,273.109243697479,221.37349627681175,0.021093951309742866,223.03666199825605,15.45945423082475
231.42857142857144,273.109243697479,221.7127637107847,0.019820895618318245,223.06718201400943,15.457051924049633
234.78991596638656,273.109243697479,222.08617712018588,0.018436605819664397,223.10116037440358,15.454794287499192
238.15126050420167,273.109243697479,222.48267300194064,0.017015147743959975,223.13783909999674,15.452797995516287
241.51260504201682,273.109243697479,222.88528987802377,0.01563844682332853,223.1764516989272,15.451172869547529
244.87394957983193,273.109243697479,223.27176508397588,0.014388874812506001,223.2162309151439,15.450017897230941
248.23529411764707,273.109243697479,223.61624391028778,0.013343716237498509,223.2564163850383,15.44941748232878
251.5966386554622,273.109243697479,223.89197577675628,0.012574586595564293,223.29626213978094,15.449438060021288
254.9579831932773,273.109243697479,224.07462987790123,0.012152827475566882,223.33504389258735,15.450125207012755
258.31932773109247,273.109243697479,224.14567689919713,0.012158345669146857,223.3720660525482,15.451501366348243
261.68067226890753,273.109243697479,224.09521381852903,0.012686056055668036,223.40666840948347,15.453564292733326
265.0420168067227,273.109243697479,223.9236862833847,0.013843203524200754,223.4382324375454,15.456286305700974
268.4033613445378,273.109243697479,223.64217544025098,0.015733550032491595,223.46618716907594,15.459614415543472
271.7647058823529,273.109243697479,223.27120837001905,0.018429899332879748,223.49001459427518,15.463471360949843
275.1260504201681,273.109243697479,222.8383426216141,0.02194216428723466,223.50925454661967,15.46775756852177
278.48739495798316,273.109243697479,222.374987804046,0.02619138523499442,223.52350903872323,15.472354013485178
281.8487394957983,273.109243697479,221.91301318270322,0.030999335049687098,223.5324460182578,15.477125928954797
285.21008403361344,273.109243697479,221.48164591611663,0.03609905987018702,223.53580251875434,15.481927279041246
288.57142857142856,273.109243697479,221.1050253393448,0.041165689227173556,223.53338718529645,15.486605879953395
291.9327731092437,273.109243697479,220.80060099889928,0.045861154752694,223.52508216068216,15.491009024233119
295.29411764705884,273.109243697479,220.57840075938478,0.04988264630181358,223.51084432297006,15.494989437379553
298.65546218487395,273.109243697479,220.44108468678442,0.05300358627143997,223.49070587084788,15.498411374504528
302.01680672268907,273.109243697479,220.38464663612527,0.05509786783813841,223.46477425871709,15.501156648232701
305.3781512605042,273.109243697479,220.39961127052842,0.056142668355642036,223.43323148865832,15.503130368704655
308.73949579831935,273.109243697479,220.47257340938276,0.05620111595511786,223.39633277173715,15.50426617298168
312.10084033613447,273.109243697479,220.58791966577272,0.05539159610200364,223.35440457610113,15.504530724791492
315.4621848739496,273.109243697479,220.72955569264371,0.05385363502946702,223.3078420840728,15.503927276876766
318.8235294117647,273.109243697479,220.882447678674,0.05172002763720537,223.2571060851846,15.5024981070968
322.1848739495798,273.109243697479,221.03379286635604,0.04910153258828459,223.20271933613262,15.50032566583197
325.546218487395,273.109243697479,221.17367616239892,0.0460856039517874,223.14526242278015,15.497532305689841
328.9075630252101,273.109243697479,221.2951519030535,0.04274623002800212,223.08536916275787,15.494278504313117
332.2689075630252,273.109243697479,221.3937997364604,0.03915943194950323,223.02372159061673,15.490759536377695
335.6302521008403,273.109243697479,221.46691629337255,0.03541872785930298,222.96104457004296,15.487200600485755
338.9915966386555,273.109243697479,221.51258820216265,0.031646353579677586,222.8981000803332,15.483850459293022
342.3529411764706,273.109243697479,221.5289189390575,0.02799826057036462,222.83568122603825,15.480973705399844
345.7142857142857,273.109243697479,221.5136379791985,0.0246629528530605,222.7746060203571,15.478841819699703
349.07563025210084,273.109243697479,221.46421297610587,0.02185549032415392,222.7157109939251,15.47772324131407
352.43697478991595,273.109243697479,221.3784424675986,0.019808311737317223,222.65984468120323,15.477872717349083
355.7983193277311,273.109243697479,221.2553684068679,0.01876011383918245,222.60786103698314,15.479520244739858
359.15966386554624,273.109243697479,221.09625375188958,0.01894330856319479,222.56061283513733,15.482859953918751
362.52100840336135,273.109243697479,220.9053455240883,0.020570098390935276,222.51894510122779,15.48803931345131
365.88235294117646,273.109243697479,220.69019270219204,0.023817340930307934,222.48368862941055,15.495149054902265
369.2436974789916,273.109243697479,220.46139560454446,0.028811096498744467,222.4556536325965,15.504214226955915
